task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_type,donor_condition,donor_label,config,config_role,common_suffix_tokens,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
6,task_006,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,96,0.3138446807861328,0.29133838415145874,-0.022506296634674072,0.022506296634674072
6,task_006,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,103,-0.002301454544067383,0.08631312847137451,0.0886145830154419,0.0886145830154419
6,task_006,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,103,0.31967848539352417,0.21601170301437378,-0.10366678237915039,0.10366678237915039
6,task_006,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,96,0.14523088932037354,0.23144030570983887,0.08620941638946533,0.08620941638946533
6,task_006,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,96,0.3138446807861328,0.2257193922996521,-0.08812528848648071,0.08812528848648071
6,task_006,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,269,-0.002301454544067383,-0.002301454544067383,0.0,0.0
6,task_006,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,269,0.31967848539352417,0.31967848539352417,0.0,0.0
6,task_006,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,253,0.14523088932037354,0.14327585697174072,-0.0019550323486328125,-0.0019550323486328125
6,task_006,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,253,0.3138446807861328,0.31244832277297974,-0.0013963580131530762,-0.0013963580131530762
6,task_006,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,69,-0.002301454544067383,-0.0019841790199279785,0.0003172755241394043,-0.0003172755241394043
6,task_006,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.31967848539352417,0.3569841980934143,0.03730571269989014,0.03730571269989014
6,task_006,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,69,0.14523088932037354,0.09993278980255127,-0.045298099517822266,0.045298099517822266
6,task_006,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.3138446807861328,0.2594163417816162,-0.0544283390045166,-0.0544283390045166
6,task_006,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,-0.002301454544067383,0.09312176704406738,0.09542322158813477,0.09542322158813477
6,task_006,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.31967848539352417,0.22270572185516357,-0.0969727635383606,0.0969727635383606
6,task_006,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.14523088932037354,0.19505810737609863,0.0498272180557251,0.0498272180557251
6,task_006,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.3138446807861328,0.17160511016845703,-0.14223957061767578,0.14223957061767578
7,task_007,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,0.10537737607955933,0.14032971858978271,0.03495234251022339,0.03495234251022339
7,task_007,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.2838570475578308,0.236028254032135,-0.0478287935256958,0.0478287935256958
7,task_007,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,0.12671738862991333,0.19886213541030884,0.07214474678039551,0.07214474678039551
7,task_007,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.2592015862464905,0.17772626876831055,-0.08147531747817993,0.08147531747817993
7,task_007,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,0.10537737607955933,0.09850454330444336,-0.006872832775115967,-0.006872832775115967
7,task_007,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.2838570475578308,0.2893216013908386,0.0054645538330078125,-0.0054645538330078125
7,task_007,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,0.12671738862991333,0.11797386407852173,-0.008743524551391602,-0.008743524551391602
7,task_007,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,114,0.2592015862464905,0.2587971091270447,-0.0004044771194458008,0.0004044771194458008
7,task_007,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,121,0.10537737607955933,0.13604050874710083,0.030663132667541504,0.030663132667541504
7,task_007,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,121,0.2838570475578308,0.2457585334777832,-0.03809851408004761,0.03809851408004761
7,task_007,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,114,0.12671738862991333,0.20060986280441284,0.07389247417449951,0.07389247417449951
7,task_007,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,114,0.2592015862464905,0.17190945148468018,-0.0872921347618103,0.0872921347618103
7,task_007,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,287,0.10537737607955933,0.10537737607955933,0.0,0.0
7,task_007,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,287,0.2838570475578308,0.2838570475578308,0.0,0.0
7,task_007,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,271,0.12671738862991333,0.12671738862991333,0.0,0.0
7,task_007,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,271,0.2592015862464905,0.2592015862464905,0.0,0.0
7,task_007,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.10537737607955933,0.015714645385742188,-0.08966273069381714,0.08966273069381714
7,task_007,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.2838570475578308,0.23238813877105713,-0.05146890878677368,-0.05146890878677368
7,task_007,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,87,0.12671738862991333,0.16060024499893188,0.033882856369018555,-0.033882856369018555
7,task_007,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.2592015862464905,0.2620188593864441,0.0028172731399536133,0.0028172731399536133
7,task_007,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.10537737607955933,0.09984618425369263,-0.005531191825866699,-0.005531191825866699
7,task_007,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.2838570475578308,0.13367420434951782,-0.150182843208313,0.150182843208313
7,task_007,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.12671738862991333,0.205064058303833,0.07834666967391968,0.07834666967391968
7,task_007,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,87,0.2592015862464905,0.2218858003616333,-0.03731578588485718,0.03731578588485718
8,task_008,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,120,-0.06125056743621826,0.0189666748046875,0.08021724224090576,0.08021724224090576
8,task_008,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,120,0.13465237617492676,0.04801821708679199,-0.08663415908813477,0.08663415908813477
8,task_008,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,113,0.10111677646636963,0.17539465427398682,0.07427787780761719,0.07427787780761719
8,task_008,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,113,0.23302823305130005,0.1595776081085205,-0.07345062494277954,0.07345062494277954
8,task_008,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,120,-0.06125056743621826,-0.08228874206542969,-0.021038174629211426,-0.021038174629211426
8,task_008,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,120,0.13465237617492676,0.15413928031921387,0.01948690414428711,-0.01948690414428711
8,task_008,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,113,0.10111677646636963,0.10311055183410645,0.0019937753677368164,0.0019937753677368164
8,task_008,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,113,0.23302823305130005,0.21448123455047607,-0.018546998500823975,0.018546998500823975
8,task_008,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,120,-0.06125056743621826,0.01694488525390625,0.07819545269012451,0.07819545269012451
8,task_008,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,120,0.13465237617492676,0.04959738254547119,-0.08505499362945557,0.08505499362945557
8,task_008,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,113,0.10111677646636963,0.17452800273895264,0.07341122627258301,0.07341122627258301
8,task_008,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,113,0.23302823305130005,0.15187275409698486,-0.08115547895431519,0.08115547895431519
8,task_008,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,283,-0.06125056743621826,-0.06125056743621826,0.0,0.0
8,task_008,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,283,0.13465237617492676,0.13465237617492676,0.0,0.0
8,task_008,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,267,0.10111677646636963,0.10111677646636963,0.0,0.0
8,task_008,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,267,0.23302823305130005,0.23302823305130005,0.0,0.0
8,task_008,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,86,-0.06125056743621826,-0.04204690456390381,0.019203662872314453,-0.019203662872314453
8,task_008,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.13465237617492676,0.18184012174606323,0.047187745571136475,0.047187745571136475
8,task_008,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,86,0.10111677646636963,0.04858410358428955,-0.05253267288208008,0.05253267288208008
8,task_008,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.23302823305130005,0.16323935985565186,-0.0697888731956482,-0.0697888731956482
8,task_008,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,-0.06125056743621826,0.04731428623199463,0.10856485366821289,0.10856485366821289
8,task_008,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.13465237617492676,0.09118348360061646,-0.0434688925743103,0.0434688925743103
8,task_008,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.10111677646636963,0.12524104118347168,0.02412426471710205,0.02412426471710205
8,task_008,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,86,0.23302823305130005,0.0823284387588501,-0.15069979429244995,0.15069979429244995
9,task_009,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,103,0.2679785490036011,0.3161584138870239,0.04817986488342285,0.04817986488342285
9,task_009,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,103,0.5128684043884277,0.4273938536643982,-0.08547455072402954,0.08547455072402954
9,task_009,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,96,0.39427006244659424,0.4804092049598694,0.08613914251327515,0.08613914251327515
9,task_009,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,96,0.6002922058105469,0.4853445887565613,-0.1149476170539856,0.1149476170539856
9,task_009,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,103,0.2679785490036011,0.2756683826446533,0.007689833641052246,0.007689833641052246
9,task_009,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,103,0.5128684043884277,0.4921559691429138,-0.020712435245513916,0.020712435245513916
9,task_009,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,96,0.39427006244659424,0.4000006318092346,0.005730569362640381,0.005730569362640381
9,task_009,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,96,0.6002922058105469,0.5739745497703552,-0.02631765604019165,0.02631765604019165
9,task_009,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,103,0.2679785490036011,0.3151487112045288,0.047170162200927734,0.047170162200927734
9,task_009,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,103,0.5128684043884277,0.41899770498275757,-0.09387069940567017,0.09387069940567017
9,task_009,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,96,0.39427006244659424,0.48194420337677,0.08767414093017578,0.08767414093017578
9,task_009,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,96,0.6002922058105469,0.4711006283760071,-0.1291915774345398,0.1291915774345398
9,task_009,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,267,0.2679785490036011,0.2679785490036011,0.0,0.0
9,task_009,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,267,0.5128684043884277,0.5128684043884277,0.0,0.0
9,task_009,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,251,0.39427006244659424,0.3964412808418274,0.0021712183952331543,0.0021712183952331543
9,task_009,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,251,0.6002922058105469,0.5996804237365723,-0.0006117820739746094,-0.0006117820739746094
9,task_009,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.2679785490036011,0.22623395919799805,-0.04174458980560303,0.04174458980560303
9,task_009,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.5128684043884277,0.48290473222732544,-0.029963672161102295,-0.029963672161102295
9,task_009,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,69,0.39427006244659424,0.37479913234710693,-0.019470930099487305,0.019470930099487305
9,task_009,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.6002922058105469,0.5533382296562195,-0.04695397615432739,-0.04695397615432739
9,task_009,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.2679785490036011,0.28503483533859253,0.017056286334991455,0.017056286334991455
9,task_009,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.5128684043884277,0.36763060092926025,-0.14523780345916748,0.14523780345916748
9,task_009,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.39427006244659424,0.4493311047554016,0.05506104230880737,0.05506104230880737
9,task_009,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.6002922058105469,0.44344574213027954,-0.15684646368026733,0.15684646368026733
10,task_010,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,-0.15169817209243774,-0.07605421543121338,0.07564395666122437,0.07564395666122437
10,task_010,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.03641486167907715,-0.027303218841552734,-0.06371808052062988,0.06371808052062988
10,task_010,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,-0.1042863130569458,-0.027771353721618652,0.07651495933532715,0.07651495933532715
10,task_010,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.030143797397613525,-0.041920483112335205,-0.07206428050994873,0.07206428050994873
10,task_010,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,-0.15169817209243774,-0.17008835077285767,-0.018390178680419922,-0.018390178680419922
10,task_010,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.03641486167907715,0.06213986873626709,0.02572500705718994,-0.02572500705718994
10,task_010,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,-0.1042863130569458,-0.12471580505371094,-0.020429491996765137,-0.020429491996765137
